lead_id,company_name,vertical,website,primary_phone,primary_email,address_line1,address_line2,city,region,postal_code,country,latitude,longitude,rating,review_count,employee_range,revenue_range,founded_year,tech_signals,tags,lead_score,score_explanations,created_at,updated_at
49d03677-24e5-40a0-b688-0c1791c74b7f,Benedict Law,local_services,http://www.benedictlawoffice.com/,+1 918-477-7000,,,,,,,,36.0183069,-95.90466719999999,4.9,97,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 97;Has website;Has phone number;Has location data,2025-09-23T12:38:16.164Z,2025-09-23T12:38:16.168Z
8407a10a-a19f-43ed-a2a1-2bdf94cb4700,Richardson Richardson Boudreaux Injury and Accident Attorneys - Tulsa Office,local_services,https://www.richardsonlawfirmpc.com/?utm_source=gbp&utm_medium=organic,+1 918-992-4306,,,,,,,,36.0557731,-95.95734859999999,4.8,330,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.8;Good review count: 330;Has website;Has phone number;Has location data,2025-09-23T12:38:16.164Z,2025-09-23T12:38:16.168Z
3260ecc1-dbe6-47c3-ad8a-e74e29aae328,Tracy Tiernan,local_services,https://www.oklawguy.com/,+1 918-587-7377,,,,,,,,36.15323410000001,-95.9900785,4.8,98,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.8;Good review count: 98;Has website;Has phone number;Has location data,2025-09-23T12:38:16.164Z,2025-09-23T12:38:16.168Z
9dafa33a-e33b-40ca-ac83-1a5a30ac9f7f,"Edward J Lutz, Attorney At Law:",local_services,,+1 918-835-1421,,,,,,,,36.1415502,-95.9222485,4.9,110,,,,,lawyer;point_of_interest;establishment,50,High rating: 4.9;Good review count: 110;Has phone number;Has location data,2025-09-23T12:38:16.164Z,2025-09-23T12:38:16.168Z
4857c8fa-e09d-45a5-ac87-e12a64c61c83,Colbert Cooper Hill Attorneys,local_services,https://www.getcolbert.com/?utm_source=gmb&utm_medium=organic&utm_campaign=tulsa-gmb,+1 918-585-1655,,,,,,,,36.1499661,-95.9903168,4.5,55,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.5;Good review count: 55;Has website;Has phone number;Has location data,2025-09-23T12:38:16.164Z,2025-09-23T12:38:16.168Z
75b2f423-71f5-4349-97a3-709e32fb0ff5,Baillie Law Firm,local_services,https://www.baillielawfirmok.com/,+1 918-771-2694,,,,,,,,36.1421984,-95.9665132,4.9,104,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 104;Has website;Has phone number;Has location data,2025-09-23T12:38:16.164Z,2025-09-23T12:38:16.168Z
391ea3b7-344f-4749-a283-8a1bdc2dbea1,Edwards & Patterson Personal Injury Law Firm - Tulsa,local_services,https://edwardspattersonlaw.com/?utm_source=GBP+Tulsa,+1 918-719-2251,,,,,,,,36.0594507,-95.9228207,4.9,285,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 285;Has website;Has phone number;Has location data,2025-09-23T12:38:16.164Z,2025-09-23T12:38:16.168Z
f2046221-5ab2-4439-b4c9-98d04e064192,Larby & Associates,local_services,https://www.tulsalegalfirm.com/,+1 918-796-5780,,,,,,,,36.0305728,-95.9201925,4.9,59,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 59;Has website;Has phone number;Has location data,2025-09-23T12:38:16.166Z,2025-09-23T12:38:16.168Z
0b9f6b01-8743-4e7a-babf-3c863a735ed0,Mark Cagle,local_services,http://tulsadefender.com/,+1 918-381-0020,,,,,,,,36.1528211,-95.9930861,4.8,57,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.8;Good review count: 57;Has website;Has phone number;Has location data,2025-09-23T12:38:16.166Z,2025-09-23T12:38:16.168Z
ff398372-0b19-4fe7-b71c-5fd39d65704c,Norwood.Law,local_services,https://www.norwoodlegal.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 918-582-6464,,,,,,,,36.1395118,-95.9870274,4.7,35,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.7;Good review count: 35;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
70454928-8435-4b31-9757-72b6404838aa,"Stephen W. Lee, Attorney at Law",local_services,http://www.918criminaldefense.com/,+1 918-813-1451,,,,,,,,36.1529906,-95.9931175,4.8,48,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.8;Good review count: 48;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
bce8be95-8a96-4286-a1b2-aadbe111e5fe,"Hanson & Hanson Law Firm, PLLC",local_services,http://www.hansonbankruptcy.com/,+1 918-409-0634,,,,,,,,36.0333145,-95.92628490000001,4.9,225,,,,,accounting;finance;lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 225;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
b5a053e8-71d8-4a44-8ce4-718c694932f2,"Aaron Bruner, Attorney at Law",local_services,https://aaronbrunerlaw.com/?utm_source=GMBListing&utm_medium=Organic,+1 918-215-7979,,,,,,,,36.0704004,-95.9593695,4.9,60,,,,,finance;lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 60;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
7df3ad08-0a24-4f53-bfef-476e14d5ce59,"Martin, Jean, Jackson, Martin & Peach",local_services,https://www.mjjlawfirm.com/,+1 918-623-4119,,,,,,,,36.1303082,-95.9655585,5,33,,,,,lawyer;point_of_interest;establishment,60,High rating: 5;Good review count: 33;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
615e7ade-ae60-4e6b-9e33-38b7380df04d,"Wesley Ray Thompson, Attorney at Law",local_services,http://www.wesleyraythompson.com/,+1 918-224-7666,,,,,,,,35.998048,-96.1113345,4.9,37,,,,,finance;lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 37;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
073b7b5f-f14b-45a1-8716-fe3e465a846e,Henson Law Firm,local_services,https://myoklahomadefenselawyer.com/,+1 918-551-8995,,,,,,,,36.1528134,-95.98880009999999,4.6,65,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.6;Good review count: 65;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
a7badfaa-9ae0-4028-af33-981e336e617a,"Joseph Norwood, Attorney",local_services,https://norwoodlegal.com/our-attorneys/,+1 918-812-0271,,,,,,,,36.1395118,-95.9870274,5,8,,,,,lawyer;point_of_interest;establishment,45,High rating: 5;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
c87a5edd-92a1-44af-9eb4-2aa091cc0216,"Rode Law Firm, PLLC",local_services,https://rodelaw.com/?utm_source=google-local&utm_medium=organic&utm_campaign=2035,+1 918-599-8880,,,,,,,,36.1161075,-95.90643089999999,4.9,135,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 135;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
a1bf5cd8-9a9d-4ff4-aeba-18431233e276,Hansen Dirani & Associates PLLC,local_services,https://callhansen.com/?utm_source=google-local&utm_medium=organic&utm_campaign=2121,+1 918-583-0700,,,,,,,,36.1356724,-95.9866716,4.5,39,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.5;Good review count: 39;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
070f9ce4-b921-45ce-9e41-f36ed55785a0,Elias & Elias Attorneys at Law,local_services,http://www.eliasandelias.com/,+1 918-749-8400,,,,,,,,36.1398978,-95.96695919999999,4.9,82,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 82;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
19cf53b7-5a43-43a7-b110-43026aa76a02,"Charles Bryan Alred, PC",local_services,http://tulsaautoaccidentslaw.com/,+1 918-745-9960,,,,,,,,36.0955985,-95.9395366,5,68,,,,,lawyer;point_of_interest;establishment,60,High rating: 5;Good review count: 68;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
e8e8baf4-2ac3-4523-b34b-69bddbf9feb4,Slaughter Law,local_services,,+1 918-282-5945,,,,,,,,36.01790099999999,-95.86983599999999,5,11,,,,,lawyer;point_of_interest;establishment,50,High rating: 5;Good review count: 11;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
718bc608-4320-4838-a7c3-d27d8ef02462,Oklahoma Attorney Resources,local_services,https://www.oklahomaalternativeresources.org/contact,+1 918-742-8883,,,,,,,,36.0914849,-95.9446207,4.2,100,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.2;Good review count: 100;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
0a4d95f8-9ea7-4c3e-a365-97c269de5c9f,Chris Knight Attorney At Law,local_services,https://www.knightlawfirm.net/,+1 918-496-1200,,,,,,,,36.0858121,-95.92318279999999,5,8,,,,,lawyer;point_of_interest;establishment,45,High rating: 5;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
aa425910-dae7-4601-b3f9-4192bd668206,"Bradley & Loggin, PLLC",local_services,http://www.bradleyloggin.com/,+1 918-933-5367,,,,,,,,36.1356691,-95.9866649,5,45,,,,,lawyer;point_of_interest;establishment,60,High rating: 5;Good review count: 45;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
7dcf2084-37a9-4b08-b56f-b2e4aa4c733d,Biby Law Firm Injury and Accident Lawyers,local_services,https://www.bibylaw.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-denver,+1 918-248-9159,,,,,,,,36.1016654,-95.86651769999999,5,113,,,,,lawyer;point_of_interest;establishment,60,High rating: 5;Good review count: 113;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
6246441d-c3fe-4ea6-91bb-a43a8db1c470,Tulsa DUI Guy,local_services,http://www.tulsaduiguy.com/,+1 918-582-2520,,,,,,,,36.1505037,-95.9904995,4.9,107,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 107;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
bdac56ae-2afc-408f-b4be-79f91dd001f4,"Jay K. Ramey, Attorney at Law",local_services,http://www.jayrameylaw.com/,+1 918-582-5444,,,,,,,,36.1422074,-95.99264629999999,4.8,114,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.8;Good review count: 114;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
06958fbe-c518-4974-a501-9a3d7babaf27,"Matt A. Melone, Attorney",local_services,http://www.mattmelone.net/,+1 918-584-7373,,,,,,,,36.0152541,-95.8661217,4.9,11,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 11;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
4cacbb37-0b83-4b79-89e4-fe9d6fcc0708,Parrish Law Group,local_services,https://parrishlg.com/,+1 918-398-4040,,,,,,,,36.1502673,-95.988339,5,204,,,,,lawyer;point_of_interest;establishment,60,High rating: 5;Good review count: 204;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
4eddf7bb-0c5e-4ef4-8fd1-888d0df1962e,Garrett Law,local_services,https://www.garrett.legal/,+1 888-658-8892,,,,,,,,36.1532731,-95.9899502,5,88,,,,,lawyer;point_of_interest;establishment,60,High rating: 5;Good review count: 88;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
79f20f36-ac07-4e8a-9fb1-986460747813,Littleton Legal PLLC,local_services,http://www.littletonlegal.com/,+1 918-608-1836,,,,,,,,36.0613635,-95.8236506,4.8,65,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.8;Good review count: 65;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
08be4012-410d-4ab0-a59f-9ed2e7c03a33,Graves McLain Injury Lawyers,local_services,https://www.gravesmclain.com/,+1 918-359-6600,,,,,,,,36.1025676,-95.939485,4.9,414,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 414;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
0d3958e5-9085-4b5a-a6ce-2390d708f2f8,Paul E. (Trip) Swain PLC,local_services,http://www.swainlaw.com/,+1 918-599-0100,,,,,,,,36.1337414,-95.9500349,5,30,,,,,lawyer;point_of_interest;establishment,60,High rating: 5;Good review count: 30;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
02faf709-bcef-4b77-a39e-8e11afa23cd6,"Hensley and Associates, PLLC",local_services,https://www.hensleylegalservices.com/,+1 918-416-4832,,,,,,,,36.1522464,-95.9886238,4.7,88,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.7;Good review count: 88;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
857ef137-a85e-4fdd-8ae5-4b57a2983a65,ASH | LAW - Social Security Attorney,local_services,http://ash.law/,+1 918-599-0001,,,,,,,,36.1530301,-95.99002279999999,4.6,199,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.6;Good review count: 199;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
96fdb139-3816-47f1-b796-3a3f44dc6bb7,222 Injury Lawyers,local_services,https://www.222injury.com/?utm_campaign=gmb&utm_content=listing&utm_medium=organic&utm_source=gmb,+1 918-731-2851,,,,,,,,36.1156524,-95.9767655,4.9,74,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 74;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
5cc50abd-263c-4211-bae4-dcc708d5e470,"Parsons, Graham & Day, LLC",local_services,https://pdtulsalaw.com/,+1 918-307-1529,,,,,,,,36.1508902,-95.9893361,4.5,210,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.5;Good review count: 210;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
c8f15ea4-008c-4b74-be79-b5b153ecc577,Lundy Law Firm PLLC,local_services,http://www.lundylawfirm.com/,,,,,,,,,36.0521025,-95.7918277,4.8,77,,,,,lawyer;point_of_interest;establishment,50,High rating: 4.8;Good review count: 77;Has website;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
cce4ecf0-3cfc-49c8-9341-c8205fcbacbd,"Clifford N. Ribner, Attorney",local_services,https://cnribneratty.com/,+1 918-582-9200,,,,,,,,36.15325540000001,-95.98995289999999,4.6,30,,,,,accounting;finance;lawyer;point_of_interest;establishment,60,High rating: 4.6;Good review count: 30;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
811024cc-dddf-4ffd-a7e2-39251f142464,Knight Injury & Car Accident Lawyers Tulsa,local_services,https://knightlawfirm.net/,+1 918-496-1200,,,,,,,,36.0858849,-95.923216,5,29,,,,,lawyer;point_of_interest;establishment,60,High rating: 5;Good review count: 29;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
8d1e3b5f-4d81-49a5-b7b5-69042ddaf3f9,Robert J. Stubblefield Attorney,local_services,,+1 918-747-8033,,,,,,,,36.14028070000001,-95.9642653,4.9,46,,,,,lawyer;point_of_interest;establishment,50,High rating: 4.9;Good review count: 46;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
7ad6a6fd-eef1-4b95-b5ee-d6e61116fa40,"Brad K. Cunningham, Family Law Attorney",local_services,http://www.bclawtulsa.com/,+1 918-571-7319,,,,,,,,36.1326699,-95.9521532,5,32,,,,,lawyer;point_of_interest;establishment,60,High rating: 5;Good review count: 32;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
d9cb9d4e-55bc-4868-8888-ae6b5fe1a931,"Keaton A. Taylor, Attorney at Law",local_services,http://taylorlegaltulsa.com/,+1 918-352-6697,,,,,,,,36.1484318,-95.9928935,4.8,45,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.8;Good review count: 45;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
cd3cfad2-a071-4d06-b213-9362874aaf86,Cale Law Office of Tulsa Criminal Defense,local_services,http://calelawoffice.com/,+1 918-277-4800,,,,,,,,36.148407,-95.9929609,4.8,94,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.8;Good review count: 94;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
81caeac5-fae7-42c5-9ae8-c2e931cece70,"Ben Fu, Lawyer",local_services,,+1 405-760-0263,,,,,,,,36.1338391,-95.9500729,5,38,,,,,lawyer;point_of_interest;establishment,50,High rating: 5;Good review count: 38;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
b26c3746-3260-4de7-830d-f6e037836aac,"Justice First Legal, PLLC",local_services,https://www.justicefirstattorneys.com/,+1 918-549-6750,,,,,,,,36.0894254,-95.9342425,4.8,9,,,,,lawyer;point_of_interest;establishment,45,High rating: 4.8;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
9bf26b54-d0b8-40fb-8ffc-7d8dae53b4a9,"Winters & King, Inc.",local_services,http://www.wintersking.com/,+1 918-494-6868,,,,,,,,36.0433555,-95.9535039,4.9,215,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.9;Good review count: 215;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
1e15ac72-952f-4bb7-904e-7132c242becc,"Welsh & McGough, PLLC",local_services,https://www.tulsafirm.com/,+1 918-585-8600,,,,,,,,36.1337414,-95.9500349,3.7,79,,,,,lawyer;point_of_interest;establishment,40,Good review count: 79;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
91096c44-66c2-4de7-b1c5-365d47bbf15b,"Swab Legal Services P.C., Attorney T. Brett Swab",local_services,http://swabstall.com/,+1 918-587-2700,,,,,,,,36.133534,-95.957933,4.2,31,,,,,lawyer;point_of_interest;establishment,60,High rating: 4.2;Good review count: 31;Has website;Has phone number;Has location data,2025-09-23T12:38:16.167Z,2025-09-23T12:38:16.168Z
